全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考
62014,2-169,山形県山形市,オランダ語百人一首絵馬,オランダゴヒャクニンイッシュエマ,,,市指定有形民俗文化財,,,62014,,山形県山形市小白川町3-4-6,山形県,山形市,小白川町,2003/4/6,,38.247852,140.356491,,,,,,,,,,,,小白川天満神社,2009/12/24,,,,,,,,,,,,
62014,2-170,山形県山形市,なかたち石,ナカタチイシ,,,市指定有形民俗文化財,,,62014,,山形県山形市小姓町149-3,山形県,山形市,小姓町,149-3,,38.247417,140.341965,,,,,,,,,,,,新山寺,2015/2/26,,,,,,,,,,,,
62014,2-171,山形県山形市,穀様しの版木,ゴクダメシノハンギ,,,市指定有形民俗文化財,,,62014,,山形県山形市宮町3-8-41,山形県,山形市,宮町,3-8-41,,38.270962,140.337158,,,,,,,,,,,,鳥海月山両所宮,2020/11/26,,,,,,,,,,,,
62014,2-172,山形県山形市,山寺立石寺奥之院の大灯籠,ヤマデラリッシャクジオクノインノオオトウロウ,,,市指定有形民俗文化財,,,62014,,山形県山形市大字山寺,山形県,山形市,大字山寺,,,38.315442,140.43483,,,,,,,,,,,,立石寺,2023/7/14,,,,,,,,,,,,
62014,2-173,山形県山形市,高原植木踊,タカハラウエキオドリズエマ,,,県指定無形民俗文化財,芸能,,62014,,山形県山形市高原町,山形県,山形市,高原町,,,,,,,,,,,,,,,,高原植木踊保存会,1990/6/29,,,,,,,,,,,,
62014,2-174,山形県山形市,豊烈神社の打毬,ホウレツジンジャノダキュウ,,,県指定無形民俗文化財,祭礼,,62014,,山形県山形市桜町,山形県,山形市,桜町,,,,,,,,,,,,,,,,山形豊烈打毬保存会,2006/4/28,,,,,,,,,,,,
62014,2-175,山形県山形市,松尾バヤシ,マツオバヤシ,,,市指定無形民俗文化財,芸能,,62014,,山形県山形市蔵王半郷,山形県,山形市,蔵王半郷,,,,,,,,,,,,,,,,松尾バヤシ保存会,1964/2/22,,,,,,,,,,,,
62014,2-176,山形県山形市,鹿楽招旭踊,カラオギアサヒオドリ,,,市指定無形民俗文化財,芸能,,62014,,山形県山形市大字上東山,山形県,山形市,大字上東山,,,,,,,,,,,,,,,,鹿楽招旭踊保存会,1964/2/22,,,,,,,,,,,,
62014,2-177,山形県山形市,松尾願人踊,マツオガンニンオドリ,,,市指定無形民俗文化財,芸能,,62014,,山形県山形市蔵王半郷,山形県,山形市,蔵王半郷,,,,,,,,,,,,,,,,松尾願人踊保存会,1972/12/1,,,,,,,,,,,,
62014,2-178,山形県山形市,山家田植踊,ヤンベタウエオドリ,,,市指定無形民俗文化財,芸能,,62014,,山形県山形市山家本町,山形県,山形市,山家本町,,,,,,,,,,,,,,,,山家田植踊保存会,1990/3/30,,,,,,,,,,,,
62014,2-179,山形県山形市,成沢田植踊,ナリサワタウエオドリ,,,市指定無形民俗文化財,芸能,,62014,,山形県山形市蔵王成沢,山形県,山形市,蔵王成沢,,,,,,,,,,,,,,,,成沢田植踊保存会,1990/3/30,,,,,,,,,,,,
62014,2-180,山形県山形市,山寺夜行念仏,ヤマデラヤギョウネンブツ,,,市指定無形民俗文化財,習俗,,62014,,山形県山形市大字山寺,山形県,山形市,大字山寺,,,,,,,,,,,,,,,,山寺夜行念仏保存会,2001/3/1,,,,,,,,,,,,
62014,2-181,山形県山形市,鳥海月山両所宮の穀様し,チョウカイガッサンリョウショグウノゴクダメシ,,,市指定無形民俗文化財,祭礼,,62014,,山形県山形市宮町,山形県,山形市,宮町,,,,,,,,,,,,,,,,鳥海月山両所宮,2020/11/26,,,,,,,,,,,,
62014,2-182,山形県山形市,嶋遺跡,シマイセキ,,,史跡,,,62014,,山形県山形市嶋北2-3-1,山形県,山形市,嶋北,2002/3/1,,38.284237,140.319107,,,,,,,,,,,,山形市,1966/12/19,,,,,,,,,,,,H22.2.22追加指定、H28.3.1追加指定
62014,2-183,山形県山形市,山形城跡,ヤマガタジョウアト,,,史跡,,,62014,,山形県山形市霞城町ほか,山形県,山形市,霞城町ほか,,,38.256077,140.328705,,,,,,,,,,,,山形市,1986/5/28,,,,,,,,,,,,S62.7.9追加
62014,2-184,山形県山形市,高原古墳,タカハラコフン,,,県指定史跡,,,62014,,山形県山形市高原町字小山998-4内,山形県,山形市,高原町字小山,998-4内,,38.276794,140.369598,,,,,,,,,,,,山形市,1952/4/1,,,,,,,,,,,,
62014,2-185,山形県山形市,谷柏古墳群,ヤガシワコフングン,,,県指定史跡,,,62014,,山形県山形市大字谷柏元上谷柏字上ノ山ほか,山形県,山形市,大字谷柏元上谷柏字上ノ山ほか,,,,,,,,,,,,,,,,個人,1956/9/28,,,,,,,,,,,,
62014,2-186,山形県山形市,菅沢古墳二号墳,スゲサワコフンニゴウフン,,,県指定史跡,,,62014,,山形県山形市大字菅沢字山崎727-46ほか,山形県,山形市,大字菅沢字山崎,727-46ほか,,38.228954,140.273331,,,,,,,,,,,,山形市,1973/6/11,,,,,,,,,,,,
62014,2-187,山形県山形市,旧山形県会仮議事堂,キュウヤマガタケンカイカリギジドウ,,,県指定史跡,,,62014,,山形県山形市薬師町2-1903‐1ほか,山形県,山形市,薬師町,2-1903‐1ほか,,38.263046,140.346497,,,,,,,,,,,,柏山寺,2007/12/25,,,,,,,,,,,,
62014,2-188,山形県山形市,菅沢山古墳群,スゲサワヤマコフングン,,,市指定史跡,,,62014,,山形県山形市大字菅沢字山崎　ほか,山形県,山形市,大字菅沢字山崎,,,38.228954,140.273331,,,,,,,,,,,,山形市ほか,1969/3/14,,,,,,,,,,,,
62014,2-189,山形県山形市,大ノ越古墳,ダイノコシコフン,,,市指定史跡,,,62014,,山形県山形市大字門伝字大ノ越1119,山形県,山形市,大字門伝字大ノ越,1119,,38.240177,140.270325,,,,,,,,,,,,山形市,1978/7/26,,,,,,,,,,,,
62014,2-190,山形県山形市,山寺,ヤマデラ,,,史跡;名勝,,,62014,,山形県山形市大字山寺4456-1ほか,山形県,山形市,大字山寺,4456-1ほか,,38.311035,140.433121,,,,,,,,,,,,立石寺ほか,1932/3/25,,,,,,,,,,,,
62014,2-191,山形県山形市,光禅寺庭園,コウゼンジテイエン,,,市指定名勝,,,62014,,山形県山形市鉄砲町2-5-7,山形県,山形市,鉄砲町,2002/5/7,,38.23893,140.335098,,,,,,,,,,,,光禅寺,1972/1/17,,,,,,,,,,,,
62014,2-192,山形県山形市,カモシカ,カモシカ,,,特別天然記念物,,,62014,,地域を定めず,,,地域を定めず,地域を定めず,,,,,,,,,,,,,,,無主物,1955/2/15,,,,,,,,,,,,
62014,2-193,山形県山形市,津金沢の大スギ,ツガネザワノオオスギ,,,県指定天然記念物,,,62014,,山形県山形市大字津金沢317-1,山形県,山形市,大字津金沢,317-1,,38.207588,140.293304,,,,,,,,,,,,熊野神社,1952/4/1,,,,,,,,,,,,
62014,2-194,山形県山形市,平清水のひいらぎ,ヒラシミズノヒイラギ,,,県指定天然記念物,,,62014,,山形県山形市大字平清水,山形県,山形市,大字平清水,,,,,,,,,,,,,,,,個人,1953/2/13,,,,,,,,,,,,
62014,2-195,山形県山形市,高沢の開山スギ,タカザワノカイザンスギ,,,県指定天然記念物,,,62014,,山形県山形市大字高沢434,山形県,山形市,大字高沢,434,,38.25525,140.34023,,,,,,,,,,,,清雲寺,1956/11/24,,,,,,,,,,,,
62014,2-196,山形県山形市,ひとでの化石,ヒトデノカセキ,,,県指定天然記念物,,,62014,,山形県山形市霞城町1-8,山形県,山形市,霞城町,1月8日,,38.255474,140.328186,,,,,,,,,,,,山形県,1962/1/12,,,,,,,,,,,,山形県立博物館保管
62014,2-197,山形県山形市,ヤマガタダイカイギュウ化石,ヤマガタダイカイギュウカセキ,,,県指定天然記念物,,,62014,,山形県山形市霞城町1-8,山形県,山形市,霞城町,1月8日,,38.255474,140.328186,,,,,,,,,,,,山形県,1992/8/28,,,,,,,,,,,,山形県立博物館保管
62014,2-198,山形県山形市,白畑孝太郎の昆虫標本,シラハタコウタロウノコンチュウヒョウホン,,,県指定天然記念物,,,62014,,山形県山形市蔵王半郷,山形県,山形市,蔵王半郷,,,,,,,,,,,,,,,,個人,2014/3/28,,,,,,,,,,,,
62014,2-199,山形県山形市,山寺の大イチョウ,ヤマデラノオオイチョウ,,,市指定天然記念物,,,62014,,山形県山形市大字山寺4449-4,山形県,山形市,大字山寺,Apr-49,,38.311291,140.411392,,,,,,,,,,,,日枝神社,1965/3/5,,,,,,,,,,,,
62014,2-200,山形県山形市,専称寺の大イチョウ,センショウジノオオイチョウ,,,市指定天然記念物,,,62014,,山形県山形市緑町3-7-67,山形県,山形市,緑町,3-7-67,,38.251621,140.346924,,,,,,,,,,,,専称寺,1965/3/5,,,,,,,,,,,,
62014,2-201,山形県山形市,愛染神社の桜,アイセンジンジャノサクラ,,,市指定天然記念物,,,62014,,山形県山形市大字松原1165-4,山形県,山形市,大字松原,1165-4,,38.202522,140.30722,,,,,,,,,,,,松原財産区,1965/3/5,,,,,,,,,,,,
62014,2-202,山形県山形市,霞城の桜,カジョウノサクラ,,,市指定天然記念物,,,62014,,山形県山形市霞城町1,山形県,山形市,霞城町,1,,38.255474,140.328186,,,,,,,,,,,,山形市,1966/8/6,,,,,,,,,,,,
62014,2-203,山形県山形市,平泉寺の桜,ヘイセンジノサクラ,,,市指定天然記念物,,,62014,,山形県山形市大字平清水,山形県,山形市,大字平清水,,,38.230793,140.353302,,,,,,,,,,,,平泉寺,1972/6/29,,,,,,,,,,,,
62014,2-204,山形県山形市,見滝寺のシダレザクラ,ケンリュウジノシダレザクラ,,,市指定天然記念物,,,62014,,山形県山形市大字上東山749,山形県,山形市,大字上東山,749,,38.25525,140.34023,,,,,,,,,,,,見滝寺,1974/9/28,,,,,,,,,,,,
62014,2-205,山形県山形市,禅昌寺のヒガンザクラ,ゼンショウジノヒガンザクラ,,,市指定天然記念物,,,62014,,山形県山形市大字滑川260,山形県,山形市,大字滑川,260,,38.242992,140.392365,,,,,,,,,,,,禅昌寺,1974/9/28,,,,,,,,,,,,
62014,2-206,山形県山形市,松尾山のヒガンザクラ,マツオサンノヒガンザクラ,,,市指定天然記念物,,,62014,,山形県山形市蔵王半郷,山形県,山形市,蔵王半郷,,,,,,,,,,,,,,,,個人,1974/9/28,,,,,,,,,,,,
62014,2-207,山形県山形市,松尾山のカツラ,マツオサンノカツラ,,,市指定天然記念物,,,62014,,山形県山形市蔵王半郷,山形県,山形市,蔵王半郷,,,,,,,,,,,,,,,,個人,1974/9/28,,,,,,,,,,,,
62014,2-208,山形県山形市,山形市立第一小学校　校舎,ヤマガタシリツダイイチショウガッコウ　コウシャ,,,登録有形文化財,建造物,,62014,,山形県山形市本町1-5-19,山形県,山形市,本町,2001/5/19,,38.250393,140.335648,,,,,,,,,,,,山形市,2001/11/20,,,,,,,,,,,,
62014,2-209,山形県山形市,山形市立第一小学校　門柱及び柵,ヤマガタシリツダイイチショウガッコウ　モンチュウオヨビサク,,,登録有形文化財,建造物,,62014,,山形県山形市本町1-5-19,山形県,山形市,本町,2001/5/19,,38.250393,140.335648,,,,,,,,,,,,山形市,2001/11/20,,,,,,,,,,,,
62014,2-210,山形県山形市,清風荘（旧宝幢寺書院),セイフウソウ（キュウホウドウジショイン）,,,登録有形文化財,建造物,,62014,,山形県山形市東原町2-16-17,山形県,山形市,東原町,2-16-17,,38.245674,140.344757,,,,,,,,,,,,山形市,2001/11/20,,,,,,,,,,,,
62014,2-211,山形県山形市,市島銃砲火薬店店舗,イチジマジュウホウカヤクテンテンポ,,,登録有形文化財,建造物,,62014,,山形県山形市七日町,山形県,山形市,七日町,,,,,,,,,,,,,,,,個人,2001/11/20,,,,,,,,,,,,
62014,2-212,山形県山形市,市島家住宅蔵,イチジマケジュウタククラ,,,登録有形文化財,建造物,,62014,,山形県山形市七日町,山形県,山形市,七日町,,,,,,,,,,,,,,,,個人,2001/11/20,,,,,,,,,,,,
62014,2-213,山形県山形市,千歳館主屋,チトセカンシュオク,,,登録有形文化財,建造物,,62014,,山形県山形市七日町4-9-2,山形県,山形市,七日町,2004/9/2,,38.253696,140.34314,,,,,,,,,,,,(株)千歳館,2002/6/25,,,,,,,,,,,,
62014,2-214,山形県山形市,千歳館客室ちとせ,チトセカンキャクシツチトセ,,,登録有形文化財,建造物,,62014,,山形県山形市七日町4-9-2,山形県,山形市,七日町,2004/9/2,,38.253696,140.34314,,,,,,,,,,,,(株)千歳館,2002/6/25,,,,,,,,,,,,
62014,2-215,山形県山形市,千歳館客室つる,チトセカンキャクシツツル,,,登録有形文化財,建造物,,62014,,山形県山形市七日町4-9-2,山形県,山形市,七日町,2004/9/2,,38.253696,140.34314,,,,,,,,,,,,(株)千歳館,2002/6/25,,,,,,,,,,,,
62014,2-216,山形県山形市,明善寺本堂,ミョウゼンジホンドウ,,,登録有形文化財,建造物,,62014,,山形県山形市七日町5-9-3,山形県,山形市,七日町,2004/9/2,,38.250072,140.341614,,,,,,,,,,,,明善寺,2002/6/25,,,,,,,,,,,,
62014,2-217,山形県山形市,山形聖ペテロ教会　礼拝堂,ヤマガタセイペテロキョウカイ　レイハイドウ,,,登録有形文化財,建造物,,62014,,山形県山形市木の実町9-22,山形県,山形市,木の実町,9月22日,,38.252552,140.333878,,,,,,,,,,,,日本聖公会東北教区山形聖ペテロ教会,2002/6/25,,,,,,,,,,,,
62014,2-218,山形県山形市,田中家住宅主屋,タナカケジュウタクシュオク,,,登録有形文化財,建造物,,62014,,山形県山形市陣場,山形県,山形市,陣場,,,,,,,,,,,,,,,,個人,2008/10/23,,,,,,,,,,,,
62014,2-219,山形県山形市,田中家住宅座敷蔵,タナカケジュウタクザシキグラ,,,登録有形文化財,建造物,,62014,,山形県山形市陣場,山形県,山形市,陣場,,,,,,,,,,,,,,,,個人,2008/10/23,,,,,,,,,,,,
62014,2-220,山形県山形市,田中家住宅漬物蔵,タナカケジュウタクツケモノグラ,,,登録有形文化財,建造物,,62014,,山形県山形市陣場,山形県,山形市,陣場,,,,,,,,,,,,,,,,個人,2008/10/23,,,,,,,,,,,,
62014,2-221,山形県山形市,田中家住宅道具蔵,タナカケジュウタクドウググラ,,,登録有形文化財,建造物,,62014,,山形県山形市陣場,山形県,山形市,陣場,,,,,,,,,,,,,,,,個人,2008/10/23,,,,,,,,,,,,
62014,2-222,山形県山形市,田中家住宅門及び塀,タナカケジュウタクモンオヨビヘイ,,,登録有形文化財,建造物,,62014,,山形県山形市陣場,山形県,山形市,陣場,,,,,,,,,,,,,,,,個人,2008/10/23,,,,,,,,,,,,
62014,2-223,山形県山形市,旧山寺ホテル,キュウヤマデラホテル,,,登録有形文化財,建造物,,62014,,山形県山形市山寺,山形県,山形市,山寺,,,,,,,,,,,,,,,,個人,2015/11/17,,,,,,,,,,,,
62014,2-224,山形県山形市,四山楼主屋,シサンロウシュオク,,,登録有形文化財,建造物,,62014,,山形県山形市七日町2-163-1他,山形県,山形市,七日町,2-163-1他,,38.251289,140.3406,,,,,,,,,,,,(株)四山楼,2019/12/5,,,,,,,,,,,,
62014,2-225,山形県山形市,四山楼蔵座敷,シサンロウクラザシキ,,,登録有形文化財,建造物,,62014,,山形県山形市七日町2-163-1他,山形県,山形市,七日町,2-163-1他,,38.251289,140.3406,,,,,,,,,,,,(株)四山楼,2019/12/5,,,,,,,,,,,,
